symbol,status,display_label,signal,previous_signal,signal_date,sector,industry,trend,momentum,optionable,reason
MORN,LEADER,🚀 LEADER,BUY,BUY,"Jul 15, 2026",Financials,Financial Data & Stock Exchanges,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MOS,UNCHANGED,UNCHANGED,SELL,,"Aug 17, 2026",Materials,Agricultural Inputs,DOWNTREND,MOVING DOWN,,No active BUY transition
MP,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Materials,Other Industrial Metals & Mining,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MPB,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 17, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
MPC,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Energy,Oil & Gas Refining & Marketing,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MPLX,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 17, 2026",Energy,Oil & Gas Midstream,UPTREND,MOVING DOWN,,No active BUY transition
MPTI,UNCHANGED,UNCHANGED,,,,Technology,Electronic Components,UPTREND,,,No active BUY transition
MPWR,ACTIVE_BUY,ACTIVE BUY,BUY,BUY,"Aug 11, 2026",Technology,Semiconductors,NEUTRAL,MOVING UP,,BUY remains active without a higher-priority setup
MRBK,UNCHANGED,UNCHANGED,SELL,,"Aug 03, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
MRCY,ACTIVE_BUY,ACTIVE BUY,BUY,BUY,"Aug 07, 2026",Industrials,Aerospace & Defense,NEUTRAL,MOVING UP,,BUY remains active without a higher-priority setup
MRK,LEADER,🚀 LEADER,BUY,BUY,"Aug 17, 2026",Health Care,Drug Manufacturers - General,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MRNA,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 14, 2026",Health Care,Biotechnology,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
MRP,UNCHANGED,UNCHANGED,,,,Real Estate,REIT - Residential,UPTREND,,,No active BUY transition
MRSH,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 18, 2026",Financials,Insurance Brokers,UPTREND,MOVING DOWN,,No active BUY transition
MRVL,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MS,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Financials,Capital Markets,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MSA,LEADER,🚀 LEADER,BUY,BUY,"Jun 29, 2026",Industrials,Security & Protection Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MSBI,UNCHANGED,UNCHANGED,,,,Financials,Banks - Regional,UPTREND,,,No active BUY transition
MSCI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Financials,Financial Data & Stock Exchanges,DOWNTREND,MOVING DOWN,,No active BUY transition
MSFT,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Technology,Software - Infrastructure,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MSGE,UNCHANGED,UNCHANGED,,,,Communication,Entertainment,UPTREND,,,No active BUY transition
MSGS,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Communication,Entertainment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MSI,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Technology,Communication Equipment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MT,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 15, 2026",Materials,Steel,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
MTB,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
MTCH,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Communication,Internet Content & Information,NEUTRAL,MOVING UP,,No active BUY transition
MTD,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Health Care,Diagnostics & Research,UPTREND,MOVING DOWN,,No active BUY transition
MTDR,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Energy,Oil & Gas E&P,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MTG,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Financials,Insurance - Specialty,UPTREND,MOVING DOWN,,No active BUY transition
MTH,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 09, 2026",Discretionary,Residential Construction,DOWNTREND,MOVING UP,,No active BUY transition
MTN,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Discretionary,Resorts & Casinos,UPTREND,MOVING DOWN,,No active BUY transition
MTRN,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Materials,Other Industrial Metals & Mining,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MTSI,ACTIVE_BUY,ACTIVE BUY,BUY,BUY,"Aug 13, 2026",Technology,Semiconductors,NEUTRAL,MOVING UP,,BUY remains active without a higher-priority setup
MTUS,UNCHANGED,UNCHANGED,SELL,,"Aug 19, 2026",Materials,Steel,UPTREND,MOVING DOWN,,No active BUY transition
MTX,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Materials,Specialty Chemicals,DOWNTREND,MOVING DOWN,,No active BUY transition
MTZ,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 08, 2026",Industrials,Engineering & Construction,DOWNTREND,MOVING UP,,No active BUY transition
MU,LEADER,🚀 LEADER,BUY,BUY,"Aug 17, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
MUFG,EMERGING,🔥 EMERGING,BUY,,"Aug 18, 2026",Financials,Banks - Diversified,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
MUR,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Energy,Oil & Gas E&P,DOWNTREND,MOVING DOWN,,No active BUY transition
MUSA,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Discretionary,Specialty Retail,NEUTRAL,MOVING DOWN,,No active BUY transition
MWA,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 18, 2026",Industrials,Specialty Industrial Machinery,DOWNTREND,MOVING DOWN,,No active BUY transition
MXF,UNCHANGED,UNCHANGED,SELL,,"Aug 17, 2026",Financials,Closed-End Fund - Foreign,DOWNTREND,MOVING DOWN,,No active BUY transition
MXL,ACTIVE_BUY,ACTIVE BUY,BUY,BUY,"Aug 18, 2026",Technology,Semiconductors,DOWNTREND,MOVING UP,,BUY remains active without a higher-priority setup
MYE,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Discretionary,Packaging & Containers,UPTREND,MOVING DOWN,,No active BUY transition
MYFW,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 13, 2026",Financials,Banks - Regional,NEUTRAL,MOVING UP,,No active BUY transition
MYRG,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 07, 2026",Industrials,Engineering & Construction,DOWNTREND,MOVING UP,,No active BUY transition
MZTI,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Staples,Packaged Foods,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NATH,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 07, 2026",Discretionary,Restaurants,DOWNTREND,MOVING UP,,No active BUY transition
NATL,UNCHANGED,UNCHANGED,,,,Technology,Software - Application,UPTREND,,,No active BUY transition
NBBK,UNCHANGED,UNCHANGED,,,,Financials,Banks - Regional,UPTREND,,,No active BUY transition
NBHC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 24, 2026",Financials,Banks - Regional,DOWNTREND,MOVING UP,,No active BUY transition
NBIX,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Health Care,Drug Manufacturers - Specialty & Generic,DOWNTREND,MOVING DOWN,,No active BUY transition
NBN,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 12, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
NBTB,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
NCNO,UNCHANGED,UNCHANGED,SELL,,"Aug 12, 2026",Technology,Software - Application,UPTREND,MOVING UP,,No active BUY transition
NCSM,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Energy,Oil & Gas Equipment & Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NDAQ,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Financials,Financial Data & Stock Exchanges,UPTREND,MOVING DOWN,,No active BUY transition
NDSN,LEADER,🚀 LEADER,BUY,BUY,"Jul 27, 2026",Industrials,Specialty Industrial Machinery,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NE,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Energy,Oil & Gas Drilling,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NECB,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
NEE,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Utilities,Utilities - Regulated Electric,DOWNTREND,MOVING UP,,No active BUY transition
NEM,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Materials,Gold,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NEN,UNCHANGED,UNCHANGED,,,,Real Estate,Real Estate Services,DOWNTREND,,,No active BUY transition
NESR,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Energy,Oil & Gas Equipment & Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NET,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 17, 2026",Technology,Software - Infrastructure,UPTREND,MOVING DOWN,,No active BUY transition
NEU,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Materials,Specialty Chemicals,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NFG,LEADER,🚀 LEADER,BUY,BUY,"Aug 12, 2026",Energy,Oil & Gas Integrated,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NFLX,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Communication,Entertainment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NGG,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 27, 2026",Utilities,Utilities - Regulated Electric,NEUTRAL,MOVING UP,,No active BUY transition
NGNE,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,UPTREND,,,No active BUY transition
NGS,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 06, 2026",Energy,Oil & Gas Equipment & Services,DOWNTREND,MOVING UP,,No active BUY transition
NGVC,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Staples,Grocery Stores,DOWNTREND,MOVING DOWN,,No active BUY transition
NGVT,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 05, 2026",Materials,Specialty Chemicals,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
NHC,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Health Care,Medical Care Facilities,UPTREND,MOVING DOWN,,No active BUY transition
NHI,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Real Estate,REIT - Healthcare Facilities,DOWNTREND,MOVING DOWN,,No active BUY transition
NI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 08, 2026",Utilities,Utilities - Regulated Gas,DOWNTREND,MOVING DOWN,,No active BUY transition
NIC,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NICE,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 10, 2026",Technology,Software - Application,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
NIE,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Financials,Closed-End Fund - Equity,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NJR,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Utilities,Utilities - Regulated Gas,DOWNTREND,MOVING DOWN,,No active BUY transition
NKE,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Discretionary,Footwear & Accessories,DOWNTREND,MOVING DOWN,,No active BUY transition
NKSH,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NKTR,LEADER,🚀 LEADER,BUY,BUY,"Jul 24, 2026",Health Care,Biotechnology,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NLY,EMERGING,🔥 EMERGING,BUY,,"Aug 17, 2026",Real Estate,REIT - Mortgage,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
NMIH,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Financials,Insurance - Specialty,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NMM,LEADER,🚀 LEADER,BUY,BUY,"Aug 17, 2026",Industrials,Marine Shipping,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NNI,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Financials,Credit Services,DOWNTREND,MOVING DOWN,,No active BUY transition
NNN,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Real Estate,REIT - Retail,DOWNTREND,MOVING DOWN,,No active BUY transition
NOC,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Industrials,Aerospace & Defense,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NOG,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Energy,Oil & Gas E&P,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NOV,EMERGING,🔥 EMERGING,BUY,,"Jul 21, 2026",Energy,Oil & Gas Equipment & Services,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
NOVT,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Technology,Scientific & Technical Instruments,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NOW,REMOVED,❌ REMOVED,SELL,BUY,"Aug 19, 2026",Technology,Software - Application,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
NP,UNCHANGED,UNCHANGED,,,,Financials,Insurance Brokers,UPTREND,,,No active BUY transition
NPK,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Industrials,Aerospace & Defense,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NPO,ACTIVE_BUY,ACTIVE BUY,BUY,BUY,"Aug 12, 2026",Industrials,Specialty Industrial Machinery,NEUTRAL,MOVING UP,,BUY remains active without a higher-priority setup
NRC,EMERGING,🔥 EMERGING,BUY,,"Aug 17, 2026",Health Care,Health Information Services,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
NRG,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 14, 2026",Utilities,Utilities - Independent Power Producers,DOWNTREND,MOVING DOWN,,No active BUY transition
NRIM,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 28, 2026",Financials,Banks - Regional,NEUTRAL,MOVING DOWN,,No active BUY transition
NRIX,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 18, 2026",Health Care,Biotechnology,UPTREND,MOVING DOWN,,No active BUY transition
NRP,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Energy,Thermal Coal,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NSC,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Industrials,Railroads,UPTREND,MOVING DOWN,,No active BUY transition
NSIT,LEADER,🚀 LEADER,BUY,BUY,"Jul 15, 2026",Technology,Electronics & Computer Distribution,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NSP,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Industrials,Staffing & Employment Services,UPTREND,MOVING DOWN,,No active BUY transition
NSSC,ACTIVE_BUY,ACTIVE BUY,BUY,BUY,"Aug 04, 2026",Industrials,Security & Protection Services,NEUTRAL,MOVING UP,,BUY remains active without a higher-priority setup
NTAP,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Technology,Software - Infrastructure,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NTB,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 04, 2026",Financials,Banks - Diversified,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
NTCT,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 20, 2026",Technology,Software - Infrastructure,DOWNTREND,MOVING DOWN,,No active BUY transition
NTES,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Communication,Electronic Gaming & Multimedia,DOWNTREND,MOVING DOWN,,No active BUY transition
NTGR,UNCHANGED,UNCHANGED,SELL,,"Aug 18, 2026",Technology,Communication Equipment,DOWNTREND,MOVING DOWN,,No active BUY transition
NTNX,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 11, 2026",Technology,Software - Infrastructure,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
NTR,LEADER,🚀 LEADER,BUY,BUY,"Aug 18, 2026",Materials,Agricultural Inputs,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NTRA,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Health Care,Diagnostics & Research,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NTRS,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Financials,Asset Management,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NTST,UNCHANGED,UNCHANGED,SELL,,"Aug 03, 2026",Real Estate,REIT - Retail,DOWNTREND,MOVING UP,,No active BUY transition
NUE,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 27, 2026",Materials,Steel,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
NVCT,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,UPTREND,,,No active BUY transition
NVDA,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
NVEC,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 18, 2026",Technology,Semiconductors,UPTREND,MOVING DOWN,,No active BUY transition
NVGS,UNCHANGED,UNCHANGED,SELL,,"Aug 07, 2026",Energy,Oil & Gas Midstream,NEUTRAL,MOVING UP,,No active BUY transition
NVMI,UNCHANGED,UNCHANGED,SELL,SELL,"Jun 29, 2026",Technology,Semiconductor Equipment & Materials,DOWNTREND,MOVING UP,,No active BUY transition
NVO,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 22, 2026",Health Care,Drug Manufacturers - General,DOWNTREND,MOVING DOWN,,No active BUY transition
NVR,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 09, 2026",Discretionary,Residential Construction,DOWNTREND,MOVING UP,,No active BUY transition
NVS,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Health Care,Drug Manufacturers - General,NEUTRAL,MOVING DOWN,,No active BUY transition
NVST,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Health Care,Medical Instruments & Supplies,UPTREND,MOVING DOWN,,No active BUY transition
NVT,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 07, 2026",Industrials,Electrical Equipment & Parts,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
NWE,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Utilities,Utilities - Regulated Electric,DOWNTREND,MOVING DOWN,,No active BUY transition
NWFL,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 28, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
NWN,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 19, 2026",Utilities,Utilities - Regulated Gas,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
NWPX,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 07, 2026",Materials,Steel,DOWNTREND,MOVING DOWN,,No active BUY transition
NWS,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 12, 2026",Communication,Entertainment,UPTREND,MOVING DOWN,,No active BUY transition
NWSA,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Communication,Entertainment,UPTREND,MOVING DOWN,,No active BUY transition
NX,EMERGING,🔥 EMERGING,BUY,,"Jul 17, 2026",Industrials,Building Products & Equipment,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
NXG,UNCHANGED,UNCHANGED,,,,Financials,Closed-End Fund - Equity,UPTREND,,,No active BUY transition
NXRT,UNCHANGED,UNCHANGED,SELL,,"Jul 10, 2026",Real Estate,REIT - Residential,DOWNTREND,MOVING DOWN,,No active BUY transition
NXST,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Communication,Broadcasting,NEUTRAL,MOVING DOWN,,No active BUY transition
NXT,UNCHANGED,UNCHANGED,,,,Technology,Solar,DOWNTREND,,,No active BUY transition
NYT,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Communication,Publishing,DOWNTREND,MOVING DOWN,,No active BUY transition
O,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Real Estate,REIT - Retail,DOWNTREND,MOVING DOWN,,No active BUY transition
OBK,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
OC,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 10, 2026",Industrials,Building Products & Equipment,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
ODC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Materials,Specialty Chemicals,DOWNTREND,MOVING DOWN,,No active BUY transition
ODFL,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Industrials,Trucking,DOWNTREND,MOVING DOWN,,No active BUY transition
OFG,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
OFLX,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Industrials,Specialty Industrial Machinery,DOWNTREND,MOVING DOWN,,No active BUY transition
OGE,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Utilities,Utilities - Regulated Electric,DOWNTREND,MOVING DOWN,,No active BUY transition
OGS,LEADER,🚀 LEADER,BUY,BUY,"Aug 17, 2026",Utilities,Utilities - Regulated Gas,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
OHI,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Real Estate,REIT - Healthcare Facilities,DOWNTREND,MOVING DOWN,,No active BUY transition
OII,LEADER,🚀 LEADER,BUY,BUY,"Aug 17, 2026",Energy,Oil & Gas Equipment & Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
OKE,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Energy,Oil & Gas Midstream,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
OKLO,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 18, 2026",Utilities,Utilities - Independent Power Producers,DOWNTREND,MOVING DOWN,,No active BUY transition
OKTA,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 11, 2026",Technology,Software - Infrastructure,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
OLED,ACTIVE_BUY,ACTIVE BUY,BUY,BUY,"Aug 06, 2026",Technology,Electronic Components,NEUTRAL,MOVING UP,,BUY remains active without a higher-priority setup
OLLI,REMOVED,❌ REMOVED,SELL,BUY,"Aug 19, 2026",Staples,Discount Stores,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
OLP,UNCHANGED,UNCHANGED,SELL,,"Jul 31, 2026",Real Estate,REIT - Diversified,DOWNTREND,MOVING DOWN,,No active BUY transition
OMAB,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 17, 2026",Industrials,Airports & Air Services,DOWNTREND,MOVING DOWN,,No active BUY transition
OMC,LEADER,🚀 LEADER,BUY,BUY,"Aug 12, 2026",Communication,Advertising Agencies,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
OMCL,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Health Care,Health Information Services,DOWNTREND,MOVING DOWN,,No active BUY transition
OMDA,UNCHANGED,UNCHANGED,,,,Health Care,Health Information Services,UPTREND,,,No active BUY transition
